metric,value,step
loss/category_loss,1.8480188846588135,6195.0
loss/category_loss,1.7618072032928467,6205.0
loss/category_loss,2.0353708267211914,6215.0
loss/category_loss,2.372593402862549,6225.0
loss/category_loss,1.8516935110092163,6235.0
loss/category_loss,1.9186429977416992,6245.0
loss/category_loss,1.9456021785736084,6260.0
loss/category_loss,2.45387864112854,6270.0
loss/category_loss,2.903352737426758,6280.0
loss/category_loss,2.1662304401397705,6290.0
loss/category_loss,2.5522494316101074,6300.0
loss/category_loss,1.5850369930267334,6310.0
loss/category_loss,2.053640127182007,6320.0
loss/category_loss,2.4556803703308105,6330.0
loss/category_loss,3.213324546813965,6340.0
loss/category_loss,1.6315690279006958,6350.0
loss/category_loss,2.524178981781006,6360.0
loss/category_loss,1.6464312076568604,6370.0
loss/category_loss,1.904983639717102,6380.0
loss/category_loss,2.312699317932129,6390.0
loss/category_loss,2.2585411071777344,6400.0
loss/category_loss,1.6785123348236084,6410.0
loss/category_loss,1.9171768426895142,6420.0
loss/category_loss,1.8697463274002075,6430.0
loss/category_loss,2.2975516319274902,6440.0
loss/category_loss,2.0851082801818848,6450.0
loss/category_loss,1.652335524559021,6460.0
loss/category_loss,2.2910473346710205,6470.0
loss/category_loss,1.527660608291626,6480.0
loss/category_loss,2.110924005508423,6490.0
loss/category_loss,1.7264574766159058,6500.0
loss/category_loss,2.140676259994507,6510.0
loss/category_loss,1.869619607925415,6520.0
loss/category_loss,1.9756736755371094,6530.0
loss/category_loss,1.7974079847335815,6540.0
loss/category_loss,1.9156749248504639,6550.0
loss/category_loss,2.045870065689087,6560.0
